code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clicks,avg_assessment_score
BBB,2014J,590086,0,6,0,10,0,0,60,0,2,589.0,79.4
BBB,2014J,590122,0,6,0,7,0,0,60,0,2,599.0,71.6
BBB,2014J,590416,0,3,1,3,1,1,60,0,1,442.0,36.5
BBB,2014J,590444,0,8,0,6,1,0,60,0,3,446.0,59.75
BBB,2014J,590593,0,5,2,2,1,0,60,0,3,2376.0,90.2
BBB,2014J,590668,0,12,2,6,1,1,120,0,2,962.0,63.666666666666664
BBB,2014J,590764,0,0,2,10,1,0,60,0,3,693.0,72.88888888888889
BBB,2014J,590854,0,4,1,1,0,0,120,0,0,1258.0,68.2
BBB,2014J,590867,1,3,0,5,1,1,90,0,3,178.0,0.0
BBB,2014J,591159,1,8,2,9,0,0,60,1,3,363.0,86.0
BBB,2014J,591986,1,11,2,1,0,1,120,0,3,241.0,75.66666666666667
BBB,2014J,591999,0,12,0,6,0,0,60,0,3,471.0,85.66666666666667
BBB,2014J,592090,0,1,0,3,0,0,120,0,3,0.0,72.82803689390448
BBB,2014J,592135,0,5,2,1,1,0,180,0,2,2974.0,64.2
BBB,2014J,592139,0,10,0,6,1,0,60,0,0,1453.0,85.6
BBB,2014J,592258,0,7,2,6,1,0,60,0,2,2274.0,80.0
BBB,2014J,592262,1,9,2,10,0,1,60,0,3,192.0,100.0
BBB,2014J,592733,0,0,1,10,0,0,120,0,2,825.0,84.2
BBB,2014J,592815,0,11,3,1,0,1,60,0,3,773.0,84.44444444444444
BBB,2014J,593000,1,10,0,1,1,0,60,0,2,127.0,56.2
BBB,2014J,593346,0,5,2,1,1,0,60,0,2,1199.0,61.4
BBB,2014J,593476,0,3,0,1,0,0,60,0,2,754.0,73.6
BBB,2014J,593583,1,10,2,10,1,0,120,0,3,86.0,69.66666666666667
BBB,2014J,593791,0,9,0,8,1,0,60,0,3,32.0,72.82803689390448
BBB,2014J,593819,0,9,0,10,0,0,60,0,3,398.0,74.5
BBB,2014J,594083,1,12,2,1,0,0,240,0,2,1186.0,78.4
BBB,2014J,594282,0,7,0,7,0,0,120,0,0,1289.0,88.4
BBB,2014J,594872,0,0,0,6,0,0,60,0,2,999.0,71.6
BBB,2014J,595018,0,10,1,2,1,0,60,0,3,0.0,72.82803689390448
BBB,2014J,595130,0,10,0,2,0,0,60,0,2,372.0,60.6
BBB,2014J,595137,0,12,0,10,0,1,60,0,1,119.0,43.333333333333336
BBB,2014J,595365,0,7,2,5,0,0,60,0,2,2021.0,74.92307692307692
BBB,2014J,595421,0,7,0,5,1,0,60,0,2,509.0,54.4
BBB,2014J,595850,1,11,2,3,0,0,120,0,3,0.0,72.82803689390448
BBB,2014J,595892,0,0,0,7,1,0,60,0,2,595.0,59.0
BBB,2014J,596072,0,11,0,1,0,0,60,0,3,8.0,100.0
BBB,2014J,596128,0,0,2,6,1,0,60,0,1,1159.0,64.0
BBB,2014J,596151,0,11,0,8,1,0,60,0,1,149.0,25.0
BBB,2014J,596496,0,11,1,8,0,0,180,0,3,42.0,100.0
BBB,2014J,596513,0,12,2,1,0,0,60,0,2,4264.0,75.0
BBB,2014J,596728,0,10,0,2,0,0,60,0,2,699.0,85.0
BBB,2014J,596744,0,11,1,1,0,0,120,0,3,0.0,72.82803689390448
BBB,2014J,596988,0,11,2,3,0,1,60,1,2,912.0,84.8
BBB,2014J,597532,0,9,2,7,1,1,120,0,3,401.0,74.55555555555556
BBB,2014J,597539,0,11,2,5,0,0,60,0,1,96.0,100.0
BBB,2014J,597744,0,4,2,1,0,1,60,0,3,175.0,32.333333333333336
BBB,2014J,597853,0,6,0,3,0,0,60,0,3,185.0,86.5
BBB,2014J,598035,0,1,2,4,0,0,60,0,2,116.0,69.2
BBB,2014J,598201,0,10,2,1,0,0,60,0,2,414.0,59.6
BBB,2014J,598282,0,2,2,10,0,1,60,0,2,1661.0,78.0
BBB,2014J,598313,1,3,0,5,1,1,120,0,2,715.0,70.16666666666667
BBB,2014J,598317,0,1,0,5,1,0,120,0,3,0.0,72.82803689390448
BBB,2014J,598395,0,10,2,4,0,0,60,1,3,6.0,72.82803689390448
BBB,2014J,598581,0,3,0,4,0,0,60,0,2,714.0,45.8
BBB,2014J,598769,0,10,2,3,0,2,180,0,1,296.0,79.5
BBB,2014J,598837,0,10,2,7,0,0,60,0,2,766.0,53.4
BBB,2014J,599108,0,10,0,1,0,0,60,0,1,291.0,82.0
BBB,2014J,599232,0,9,0,6,1,0,60,0,3,0.0,72.82803689390448
BBB,2014J,599323,0,1,0,5,0,0,60,1,1,407.0,72.82803689390448
BBB,2014J,599355,0,0,0,10,0,0,120,0,2,966.0,65.8
BBB,2014J,599644,0,10,2,2,1,1,60,1,3,421.0,60.8
BBB,2014J,600387,0,4,0,0,0,0,60,0,0,1197.0,65.2
BBB,2014J,600398,0,0,0,5,0,0,60,0,2,443.0,51.4
BBB,2014J,600404,0,5,2,5,1,0,60,0,1,134.0,100.0
BBB,2014J,600415,0,9,0,6,0,0,60,0,2,1541.0,79.4
BBB,2014J,600428,0,7,0,8,1,1,60,0,2,850.0,65.0
BBB,2014J,600463,0,11,0,8,0,0,60,1,2,147.0,65.4
BBB,2014J,600606,0,8,2,10,1,0,60,1,2,1158.0,76.23076923076923
BBB,2014J,600658,0,10,2,5,0,2,120,0,1,89.0,100.0
BBB,2014J,600664,0,12,2,1,0,0,60,0,2,967.0,79.2
BBB,2014J,601247,1,6,1,5,1,0,60,0,2,1177.0,71.6
BBB,2014J,601285,0,5,0,1,0,0,60,1,3,0.0,72.82803689390448
BBB,2014J,601316,0,9,2,5,1,1,60,0,3,142.0,40.5
BBB,2014J,601706,0,0,0,8,0,1,120,1,2,1260.0,91.0
BBB,2014J,601803,0,4,0,4,0,0,120,0,1,316.0,85.0
BBB,2014J,601874,0,10,2,2,1,0,60,0,1,849.0,71.0
BBB,2014J,601882,0,9,0,3,0,0,120,1,3,0.0,72.82803689390448
BBB,2014J,601930,0,11,2,1,0,0,60,0,3,53.0,76.5
BBB,2014J,601983,0,9,0,10,1,0,60,0,3,2729.0,82.38461538461539
BBB,2014J,602109,0,2,2,7,1,0,60,0,1,128.0,65.2
BBB,2014J,602448,0,2,0,8,0,1,60,0,1,0.0,57.5
BBB,2014J,602471,1,3,2,1,1,0,60,0,2,1997.0,71.0
BBB,2014J,602570,0,0,0,3,0,2,120,0,1,277.0,37.8
BBB,2014J,602666,0,7,0,3,0,1,90,1,2,174.0,58.2
BBB,2014J,602696,0,1,0,9,1,0,60,0,0,1338.0,85.8
BBB,2014J,602779,0,3,3,6,1,0,300,0,2,1304.0,71.2
BBB,2014J,602865,0,3,0,2,0,0,60,0,2,2049.0,52.6
BBB,2014J,602943,1,0,2,6,0,1,60,0,0,975.0,87.2
BBB,2014J,603055,0,10,0,6,1,0,60,0,2,312.0,73.4
BBB,2014J,603113,0,7,0,2,0,1,60,1,2,677.0,65.0
BBB,2014J,603121,0,2,2,1,1,0,60,0,1,34.0,58.0
BBB,2014J,603200,0,0,2,4,0,0,60,0,2,365.0,59.8
BBB,2014J,603203,0,7,0,3,0,0,120,0,3,0.0,72.82803689390448
BBB,2014J,603580,0,7,2,8,1,0,120,0,2,2659.0,59.0
BBB,2014J,603731,1,6,0,1,0,0,60,0,2,1530.0,54.0
BBB,2014J,603746,0,3,0,7,0,0,60,0,2,100.0,80.6
BBB,2014J,603921,0,1,2,7,0,0,180,0,2,797.0,84.76923076923077
BBB,2014J,604358,0,8,0,6,0,0,60,0,2,1456.0,84.0
BBB,2014J,604725,0,0,0,4,1,0,60,0,0,1610.0,64.0
BBB,2014J,604950,0,3,2,2,1,0,60,0,2,2481.0,79.6
BBB,2014J,604990,0,0,2,4,1,0,120,0,2,2384.0,50.8
BBB,2014J,605068,0,9,0,3,0,0,60,0,2,1854.0,55.4
BBB,2014J,605089,0,11,0,2,0,0,180,1,2,407.0,62.8
BBB,2014J,605186,0,3,2,3,0,0,120,0,1,50.0,72.82803689390448
BBB,2014J,605243,0,0,1,9,0,0,60,0,2,1332.0,83.4
BBB,2014J,605383,0,4,0,2,0,0,180,0,3,19.0,1.0
BBB,2014J,605770,0,10,0,4,0,0,120,0,2,539.0,74.8
BBB,2014J,605771,0,11,0,5,0,1,60,1,2,5319.0,50.8
BBB,2014J,605901,0,11,0,2,0,0,60,1,3,737.0,90.91666666666667
BBB,2014J,606004,0,3,2,2,0,0,120,0,3,15.0,72.82803689390448
BBB,2014J,606027,0,9,2,8,0,0,60,1,2,1490.0,80.8
BBB,2014J,606105,0,11,0,2,0,0,60,0,2,170.0,56.6
BBB,2014J,606134,0,0,0,6,0,0,60,0,2,1408.0,73.4
BBB,2014J,606239,0,6,1,7,1,0,60,0,2,800.0,62.0
BBB,2014J,606391,0,12,2,6,1,0,60,0,2,2332.0,88.92857142857143
BBB,2014J,606442,0,0,0,3,0,0,60,0,2,773.0,47.8
BBB,2014J,606517,0,1,0,6,0,0,60,0,2,231.0,54.0
BBB,2014J,606531,0,3,1,3,0,0,120,1,1,7.0,30.5
BBB,2014J,606535,1,11,2,1,1,0,60,0,2,4680.0,59.4
BBB,2014J,606586,0,3,0,5,0,0,60,0,2,30.0,81.4
BBB,2014J,606861,0,12,0,1,0,0,60,0,2,861.0,76.2
BBB,2014J,606864,0,7,1,2,0,0,60,0,2,1001.0,70.71428571428571
BBB,2014J,606914,0,7,0,3,0,0,120,0,3,37.0,35.0
BBB,2014J,607062,0,6,2,3,0,1,120,0,2,571.0,37.2
BBB,2014J,607176,0,9,0,8,0,0,60,0,3,324.0,71.0
BBB,2014J,607603,0,8,0,9,0,1,60,0,2,665.0,61.0
BBB,2014J,607923,0,10,1,1,0,0,120,0,0,1087.0,84.0
BBB,2014J,608068,0,8,0,10,0,0,120,0,3,223.0,46.333333333333336
BBB,2014J,608134,0,10,2,10,0,0,60,0,2,878.0,73.8
BBB,2014J,608195,0,11,2,6,1,0,60,0,1,1238.0,85.0
BBB,2014J,608319,0,0,2,6,0,1,60,1,3,0.0,72.82803689390448
BBB,2014J,608448,0,7,0,9,0,0,60,0,0,2230.0,87.6
BBB,2014J,608851,0,6,1,7,0,0,60,0,2,1548.0,58.2
BBB,2014J,609194,0,12,2,1,0,1,90,0,2,1365.0,58.416666666666664
BBB,2014J,609203,0,11,2,6,1,0,60,0,1,1063.0,64.2
BBB,2014J,609403,0,1,2,9,1,0,60,0,2,1954.0,75.85714285714286
BBB,2014J,609927,1,6,0,9,1,1,60,0,2,976.0,55.2
BBB,2014J,610385,0,0,0,7,0,0,60,1,2,1964.0,82.8
BBB,2014J,610405,0,5,0,6,0,0,60,0,2,1411.0,86.0
BBB,2014J,610437,0,5,2,7,0,0,120,0,3,0.0,72.82803689390448
BBB,2014J,610470,0,3,4,2,1,0,60,0,2,1201.0,70.6
BBB,2014J,610494,0,10,2,2,0,1,60,0,3,85.0,1.0
BBB,2014J,610545,0,9,0,7,0,0,60,0,2,1438.0,75.8
BBB,2014J,611241,0,1,2,4,0,0,60,0,2,1173.0,73.84615384615384
BBB,2014J,611268,0,5,0,3,1,1,60,0,0,2980.0,84.73333333333333
BBB,2014J,611275,1,8,0,9,1,0,60,0,3,244.0,27.5
BBB,2014J,611329,0,3,1,3,0,0,60,0,2,1844.0,56.0
BBB,2014J,611821,0,3,1,3,0,0,60,0,2,1241.0,48.2
BBB,2014J,612135,0,8,0,10,0,0,60,0,0,1438.0,89.0
BBB,2014J,612230,0,7,2,4,0,0,120,0,2,809.0,83.2
BBB,2014J,612247,0,7,2,8,1,0,60,0,2,2532.0,72.75
BBB,2014J,612337,0,5,0,4,0,0,120,0,3,121.0,1.0
BBB,2014J,612473,0,0,0,6,1,1,60,0,3,42.0,100.0
BBB,2014J,612566,0,7,2,2,0,0,60,0,2,1042.0,87.2
BBB,2014J,612750,0,2,2,2,0,1,60,1,2,1686.0,67.2
BBB,2014J,613102,0,5,0,4,1,0,60,0,2,919.0,86.4
BBB,2014J,613135,1,9,0,10,1,0,60,0,1,285.0,34.8
BBB,2014J,613380,0,4,2,6,0,0,60,0,1,0.0,72.82803689390448
BBB,2014J,613909,0,1,2,7,0,0,60,0,2,804.0,78.0
BBB,2014J,614159,0,0,0,3,0,0,60,0,2,262.0,45.4
BBB,2014J,614405,1,0,0,6,0,0,60,0,3,0.0,72.82803689390448
BBB,2014J,615016,0,7,2,3,1,1,120,0,3,0.0,72.82803689390448
BBB,2014J,615165,0,10,0,5,0,1,180,1,3,454.0,76.0
BBB,2014J,615263,0,7,0,6,0,0,60,0,3,64.0,78.0
BBB,2014J,616660,0,6,1,7,1,0,60,0,2,2523.0,64.2
BBB,2014J,617297,0,10,2,2,0,1,150,0,2,629.0,80.66666666666667
BBB,2014J,617521,0,0,0,5,0,0,60,0,2,500.0,80.0
BBB,2014J,617525,0,3,0,7,0,1,60,0,2,591.0,81.4
BBB,2014J,617530,1,9,0,10,0,0,60,0,2,370.0,68.6
BBB,2014J,617671,0,9,0,7,0,0,60,0,3,0.0,72.82803689390448
BBB,2014J,617804,1,9,0,4,0,0,120,0,3,0.0,72.82803689390448
BBB,2014J,617811,0,12,3,1,0,0,120,0,3,122.0,100.0
BBB,2014J,618197,0,7,2,3,0,1,60,0,2,1227.0,59.75
BBB,2014J,618589,0,9,2,2,0,0,60,0,1,1137.0,34.2
BBB,2014J,618734,0,1,2,3,0,0,120,0,3,1180.0,77.5
BBB,2014J,618858,0,3,2,3,0,1,60,0,3,0.0,72.82803689390448
BBB,2014J,618960,0,11,2,3,0,0,60,0,1,240.0,79.0
BBB,2014J,618983,0,3,3,6,1,0,150,0,1,1645.0,87.0
BBB,2014J,618994,0,10,0,8,0,0,60,0,2,1991.0,65.6
BBB,2014J,619052,1,0,3,7,0,0,60,0,1,51.0,1.0
BBB,2014J,619935,0,2,1,7,0,0,120,0,2,928.0,67.0
BBB,2014J,620000,0,3,2,5,0,0,120,0,2,573.0,83.4
BBB,2014J,620115,0,10,2,3,0,0,60,0,1,38.0,80.0
BBB,2014J,620135,0,0,0,5,0,0,120,0,3,0.0,72.82803689390448
BBB,2014J,620550,0,3,0,3,0,0,60,0,1,0.0,72.82803689390448
BBB,2014J,620655,0,1,0,2,0,1,120,0,3,4.0,1.0
BBB,2014J,620698,0,1,0,10,0,0,60,0,2,1110.0,62.0
BBB,2014J,621487,0,10,2,4,0,1,60,0,2,153.0,73.2
BBB,2014J,621826,0,10,0,2,0,1,60,0,2,265.0,62.6
BBB,2014J,621856,0,5,0,2,0,0,60,0,1,0.0,72.82803689390448
BBB,2014J,621899,0,10,2,5,0,1,60,0,3,67.0,72.82803689390448
BBB,2014J,621935,1,7,1,9,1,0,120,0,3,0.0,72.82803689390448
BBB,2014J,622007,0,0,0,5,0,0,60,0,1,118.0,80.2
BBB,2014J,622117,0,3,0,7,0,0,60,0,3,34.0,60.75
BBB,2014J,622313,0,12,2,4,0,0,60,0,2,139.0,52.8
BBB,2014J,622573,0,10,2,8,0,0,120,1,2,2545.0,66.2
BBB,2014J,622722,0,7,2,6,0,0,60,0,3,0.0,72.82803689390448
BBB,2014J,623042,0,11,0,1,0,1,60,0,1,921.0,58.2
BBB,2014J,623097,0,5,0,8,0,0,60,0,2,857.0,76.8
BBB,2014J,623319,1,5,1,1,0,0,180,0,3,1.0,72.82803689390448
BBB,2014J,623376,0,9,0,3,0,0,60,0,2,1488.0,76.0
BBB,2014J,623441,0,12,0,1,1,0,60,0,2,709.0,66.4
BBB,2014J,623519,0,2,0,10,0,1,60,0,2,1911.0,77.6
BBB,2014J,623648,0,3,0,7,0,0,60,0,2,1493.0,49.6
BBB,2014J,623689,0,4,2,7,0,0,60,0,2,89.0,87.8
BBB,2014J,624342,0,0,0,8,0,0,90,0,2,1103.0,81.8
BBB,2014J,624709,0,5,2,3,0,1,60,0,1,195.0,72.82803689390448
BBB,2014J,624795,0,4,3,2,0,0,120,0,3,617.0,66.875
BBB,2014J,625666,0,0,0,4,1,0,60,0,2,1224.0,54.2
BBB,2014J,625709,0,1,0,7,1,0,90,0,1,81.0,86.5
BBB,2014J,625826,0,10,0,5,0,0,60,0,0,299.0,86.0
BBB,2014J,626012,1,3,0,10,0,0,60,0,2,1211.0,49.0
BBB,2014J,626075,1,6,2,1,0,1,120,0,2,181.0,58.0
BBB,2014J,626139,0,8,0,2,0,0,60,0,2,1292.0,76.6
BBB,2014J,626159,0,9,2,7,1,0,60,1,2,12461.0,80.21428571428571
BBB,2014J,626195,0,6,2,6,1,0,60,0,0,3162.0,87.2
BBB,2014J,626210,0,7,2,6,1,0,135,0,1,1109.0,89.33333333333333
BBB,2014J,626597,0,11,0,3,0,1,60,0,3,0.0,72.82803689390448
BBB,2014J,626646,0,3,2,5,0,0,60,0,0,1043.0,76.8
BBB,2014J,626660,0,9,2,6,1,0,120,0,3,27.0,72.82803689390448
BBB,2014J,626740,0,10,1,9,0,1,120,0,2,1070.0,67.0
BBB,2014J,626835,0,2,2,1,0,0,60,0,3,0.0,72.82803689390448
BBB,2014J,627119,0,0,3,5,0,1,60,0,3,179.0,1.0
BBB,2014J,627269,0,5,3,1,1,0,60,0,2,6251.0,72.6
BBB,2014J,627563,1,7,1,10,2,0,120,0,2,2075.0,69.6
BBB,2014J,627660,0,1,1,2,0,0,60,0,1,1688.0,47.8
BBB,2014J,627968,0,0,2,7,0,0,300,1,1,1166.0,35.25
BBB,2014J,628388,1,0,1,10,1,0,120,0,2,490.0,84.2
BBB,2014J,628435,0,5,0,2,1,0,60,0,3,0.0,72.82803689390448
BBB,2014J,628656,0,6,1,5,0,0,60,0,2,609.0,44.2
BBB,2014J,628679,0,8,0,2,0,0,60,0,2,1254.0,60.8
BBB,2014J,628819,0,8,0,1,0,0,120,0,3,0.0,72.82803689390448
BBB,2014J,628991,0,5,0,3,0,0,60,0,2,3357.0,83.6
BBB,2014J,629053,0,3,0,6,1,0,120,0,2,2156.0,61.4
BBB,2014J,629127,0,0,0,6,1,0,60,0,2,5311.0,86.2
BBB,2014J,629245,0,0,0,6,0,0,60,0,2,1847.0,47.2
BBB,2014J,629553,0,12,0,1,0,0,60,0,2,257.0,80.6
BBB,2014J,630274,1,5,1,1,0,1,60,0,1,0.0,72.82803689390448
BBB,2014J,630286,0,6,2,1,0,0,120,0,1,232.0,100.0
BBB,2014J,630343,0,12,2,1,0,1,120,0,3,395.0,73.5
BBB,2014J,630404,0,12,2,2,0,0,60,0,2,2258.0,61.2
BBB,2014J,630465,1,1,2,1,0,0,60,0,3,0.0,72.82803689390448
BBB,2014J,630597,0,11,2,1,0,0,60,0,2,23.0,69.2
BBB,2014J,630697,0,0,0,3,0,0,60,0,2,132.0,82.0
BBB,2014J,630716,0,12,3,1,0,0,90,0,1,1135.0,57.0
BBB,2014J,630773,0,10,2,5,0,0,60,0,1,84.0,75.0
BBB,2014J,630834,0,11,0,9,1,0,120,0,2,3250.0,84.71428571428571
BBB,2014J,631230,0,12,0,2,0,0,60,0,2,992.0,49.8
BBB,2014J,631248,1,3,2,5,1,0,120,0,2,947.0,66.8
BBB,2014J,631266,0,7,2,7,0,0,75,0,1,162.0,1.0
BBB,2014J,631416,0,12,0,2,0,0,60,0,2,94.0,55.0
BBB,2014J,631561,0,11,0,2,0,1,120,1,1,141.0,56.833333333333336
BBB,2014J,631640,1,10,0,4,1,0,60,0,2,621.0,68.8
BBB,2014J,631775,0,3,0,3,1,0,60,0,1,474.0,33.666666666666664
BBB,2014J,631954,0,8,2,6,0,0,120,0,2,841.0,66.5
BBB,2014J,632144,0,11,1,2,1,1,60,0,3,0.0,72.82803689390448
BBB,2014J,632255,1,8,2,10,1,1,120,0,3,1163.0,45.0
BBB,2014J,632281,0,5,0,1,1,0,60,0,2,314.0,74.0
BBB,2014J,632431,0,9,2,3,1,1,60,0,3,0.0,72.82803689390448
BBB,2014J,632473,0,6,0,9,1,0,120,0,1,464.0,100.0
BBB,2014J,632605,0,8,0,3,0,1,60,0,1,1381.0,1.0
BBB,2014J,632632,0,9,1,2,0,1,60,0,2,739.0,37.4
BBB,2014J,632722,0,8,2,5,0,0,60,0,3,314.0,35.0
BBB,2014J,632955,1,3,0,2,0,0,60,0,2,556.0,55.2
BBB,2014J,633016,1,11,0,1,0,1,60,0,3,0.0,72.82803689390448
BBB,2014J,633206,0,3,2,2,0,0,60,0,1,5.0,72.82803689390448
BBB,2014J,633902,0,12,1,1,0,0,60,0,2,3093.0,82.6
BBB,2014J,633949,0,8,0,10,0,0,60,0,0,1350.0,84.2
BBB,2014J,634247,0,0,0,6,0,0,60,0,1,181.0,77.5
BBB,2014J,634636,1,3,0,4,0,0,60,0,2,8525.0,68.3529411764706
BBB,2014J,634772,0,4,2,3,0,0,120,0,2,1186.0,55.2
BBB,2014J,635251,0,3,1,2,0,0,60,0,3,0.0,72.82803689390448
BBB,2014J,635328,1,3,2,1,0,0,90,0,1,204.0,48.2
BBB,2014J,635425,0,11,2,6,0,0,60,0,3,0.0,72.82803689390448
BBB,2014J,635452,0,6,1,3,0,0,60,0,2,1118.0,69.0
BBB,2014J,635561,0,6,0,4,0,0,60,0,1,156.0,66.0
BBB,2014J,635716,0,9,0,2,0,0,60,0,3,0.0,72.82803689390448
BBB,2014J,635777,0,10,0,4,0,1,60,0,2,1833.0,56.2
BBB,2014J,635890,0,6,0,1,0,0,120,0,1,1248.0,62.6
BBB,2014J,635921,1,0,0,5,0,0,120,0,2,218.0,73.6
BBB,2014J,635924,0,0,0,5,0,0,60,0,2,1195.0,52.4
BBB,2014J,636064,0,8,1,7,0,0,60,0,3,0.0,72.82803689390448
BBB,2014J,636302,0,6,0,6,1,0,60,1,2,2939.0,79.8
BBB,2014J,636525,0,6,0,7,0,0,60,0,2,694.0,78.4
BBB,2014J,636660,0,5,2,1,0,0,60,0,3,0.0,72.82803689390448
BBB,2014J,636807,0,2,2,2,0,0,60,0,3,0.0,72.82803689390448
BBB,2014J,636953,0,7,1,8,0,0,120,0,1,145.0,1.0
BBB,2014J,637003,0,7,2,3,0,0,60,0,2,2493.0,75.6
BBB,2014J,637063,0,8,0,9,0,0,60,0,2,2690.0,64.0
BBB,2014J,637238,0,7,1,3,1,0,120,0,2,1115.0,46.0
BBB,2014J,637279,0,7,2,8,0,0,120,0,2,616.0,64.6
BBB,2014J,637295,0,3,0,3,0,0,120,1,3,0.0,72.82803689390448
BBB,2014J,637348,0,5,0,1,0,0,120,0,1,106.0,54.0
BBB,2014J,637370,0,6,0,4,1,0,60,0,2,1356.0,72.0
BBB,2014J,637382,1,1,1,6,0,0,120,0,2,98.0,86.0
BBB,2014J,637388,0,8,2,7,0,0,60,0,1,2300.0,60.2
BBB,2014J,637414,0,11,0,8,1,0,60,0,0,1462.0,82.0
BBB,2014J,637586,0,11,0,2,0,0,60,0,0,1207.0,75.0
BBB,2014J,637715,1,8,2,7,1,0,60,0,2,796.0,41.2
BBB,2014J,637810,0,0,2,10,1,0,60,0,2,1130.0,47.6
BBB,2014J,637815,0,10,1,8,1,0,60,0,0,2517.0,80.4
BBB,2014J,637820,0,10,2,8,1,0,90,0,1,645.0,37.5
BBB,2014J,637867,0,10,2,6,1,0,60,0,1,500.0,72.82803689390448
BBB,2014J,637903,0,10,2,2,0,0,60,0,2,370.0,81.4
BBB,2014J,638036,0,12,2,3,1,0,120,0,3,554.0,34.5
BBB,2014J,638417,0,9,0,4,0,0,120,0,3,71.0,72.82803689390448
BBB,2014J,638516,0,12,1,1,1,0,60,0,0,2014.0,68.4
BBB,2014J,638544,0,11,0,2,0,0,120,0,3,62.0,79.33333333333333
BBB,2014J,638554,0,0,1,5,0,0,60,0,3,233.0,100.0
BBB,2014J,638575,0,5,1,6,0,0,120,0,3,17.0,72.82803689390448
BBB,2014J,638756,0,3,0,4,0,0,120,0,2,173.0,70.8
BBB,2014J,638818,0,11,0,5,0,0,120,0,3,0.0,72.82803689390448
BBB,2014J,638997,0,6,2,4,1,0,60,1,2,1521.0,60.4
BBB,2014J,639659,0,1,0,7,0,0,120,0,3,0.0,72.82803689390448
BBB,2014J,639663,0,2,2,8,0,0,60,0,2,189.0,68.0
BBB,2014J,639724,0,1,2,4,0,0,90,0,0,1292.0,92.0
BBB,2014J,640225,0,10,2,3,0,0,60,0,2,1446.0,73.8
BBB,2014J,640265,0,7,0,7,1,0,180,0,3,930.0,27.5
BBB,2014J,640289,0,12,0,8,0,0,60,0,3,433.0,23.666666666666668
BBB,2014J,640291,0,4,2,2,0,0,120,0,3,662.0,25.5
BBB,2014J,640330,1,8,2,8,2,0,60,0,3,0.0,72.82803689390448
BBB,2014J,640425,0,11,0,6,0,0,60,0,2,538.0,77.8
BBB,2014J,640455,1,2,0,2,1,0,60,0,1,125.0,64.8
BBB,2014J,640501,0,3,0,1,0,0,120,0,3,0.0,72.82803689390448
BBB,2014J,640701,1,2,2,5,1,0,60,0,2,320.0,75.4
BBB,2014J,640706,0,12,0,6,1,0,120,0,3,80.0,82.66666666666667
BBB,2014J,640712,0,5,1,1,0,0,120,0,3,15.0,72.82803689390448
BBB,2014J,640753,1,5,2,2,0,0,60,0,1,66.0,40.666666666666664
BBB,2014J,641045,0,4,2,4,0,0,120,0,3,0.0,72.82803689390448
BBB,2014J,641262,0,11,2,3,0,0,60,0,3,0.0,72.82803689390448
BBB,2014J,641329,0,5,0,2,1,0,60,0,1,796.0,52.75
BBB,2014J,641540,0,1,2,1,0,0,120,1,3,0.0,72.82803689390448
BBB,2014J,641616,0,10,0,2,0,0,60,0,2,842.0,73.0
BBB,2014J,641795,0,6,0,9,1,0,180,0,3,5.0,72.82803689390448
BBB,2014J,641840,1,2,0,2,0,0,60,0,2,933.0,69.0
BBB,2014J,641992,0,1,0,4,1,0,60,1,3,452.0,38.5
BBB,2014J,642067,0,7,2,8,1,0,60,0,2,906.0,57.2
BBB,2014J,642075,1,10,2,1,0,0,60,0,1,222.0,100.0
BBB,2014J,642083,0,7,0,7,0,0,60,0,2,1755.0,67.6
BBB,2014J,642122,0,6,1,3,1,0,60,0,2,1467.0,65.0
BBB,2014J,642201,0,10,2,1,0,0,60,0,2,309.0,63.4
BBB,2014J,642250,0,5,2,6,1,0,60,0,1,622.0,82.0
BBB,2014J,642292,0,3,0,3,0,0,120,0,3,0.0,72.82803689390448
BBB,2014J,642405,0,9,0,8,1,0,60,0,0,1267.0,72.8
BBB,2014J,642413,0,9,2,2,0,0,120,0,2,1302.0,50.6
BBB,2014J,642439,0,2,2,0,0,0,120,0,3,202.0,55.6
BBB,2014J,642550,1,11,0,4,0,0,60,0,2,1343.0,67.6
BBB,2014J,642595,0,8,0,8,1,0,60,0,2,2807.0,84.2
BBB,2014J,642600,0,11,2,5,1,0,90,0,2,908.0,44.6
BBB,2014J,642633,0,6,1,8,0,0,60,0,1,108.0,72.82803689390448
BBB,2014J,642698,0,1,2,2,1,0,60,0,2,1525.0,69.8
BBB,2014J,642731,0,8,0,7,1,0,60,0,3,0.0,72.82803689390448
BBB,2014J,642802,0,11,0,2,0,0,60,0,3,52.0,72.82803689390448
BBB,2014J,642834,0,7,0,9,1,0,120,0,2,2472.0,50.4
BBB,2014J,642836,0,8,1,8,0,0,60,0,3,0.0,72.82803689390448
BBB,2014J,642988,0,3,2,2,0,0,60,0,1,20.0,72.82803689390448
BBB,2014J,643172,0,3,1,3,1,0,120,0,2,3057.0,50.2
BBB,2014J,643208,0,9,2,8,1,0,60,0,2,1750.0,77.6
BBB,2014J,643321,0,5,1,8,1,0,120,0,0,1316.0,84.4
BBB,2014J,643354,0,10,0,5,0,0,60,0,2,1073.0,77.6
BBB,2014J,643587,0,10,2,2,0,0,60,0,2,2270.0,61.6
BBB,2014J,643608,0,1,0,1,0,0,60,1,3,364.0,77.0
